time,intensity.forecast,intensity.actual,intensity.index,imports,Fossil_like_share,Low_carbon_share,avg_wind,wind_overflow,avg_temp,avg_cover,is_weekend,hour,is_bank_holiday,2hr_rolling_from_2hrs_ago,2hr_rolling_from_1d_ago,day_name_Mon,day_name_Sat,day_name_Sun,day_name_Thu,day_name_Tue,day_name_Wed
2024-03-26 01:30:00,89,92,low,22.7,24.3,53.1,12.066666666666666,0.0,5.433333333333334,99.66666666666666,0,1,0,153.5,146.25,0,0,0,0,1,0
2024-03-26 02:00:00,92,94,low,22.9,24.7,52.4,12.166666666666666,0.0,5.233333333333333,99.33333333333331,0,2,0,138.75,137.5,0,0,0,0,1,0
2024-03-26 02:30:00,97,102,low,22.7,26.0,51.3,12.55,0.0,5.15,99.66666666666666,0,2,0,124.25,131.75,0,0,0,0,1,0
2024-03-26 03:00:00,93,103,low,22.7,26.5,50.8,12.933333333333332,0.0,5.066666666666667,100.0,0,3,0,111.0,128.0,0,0,0,0,1,0
2024-03-26 03:30:00,94,99,low,20.9,28.200000000000003,51.0,12.65,0.0,5.133333333333334,100.0,0,3,0,98.75,125.0,0,0,0,0,1,0
2024-03-26 04:00:00,102,94,low,21.1,27.2,51.7,12.366666666666667,0.0,5.2,100.0,0,4,0,90.0,122.25,0,0,0,0,1,0
2024-03-26 04:30:00,103,104,low,20.3,29.5,50.2,11.816666666666666,0.0,5.133333333333333,99.33333333333334,0,4,0,87.5,124.25,0,0,0,0,1,0
2024-03-26 05:00:00,105,124,moderate,19.2,34.6,46.2,11.266666666666666,0.0,5.066666666666666,98.66666666666669,0,5,0,86.75,129.0,0,0,0,0,1,0
2024-03-26 05:30:00,131,155,moderate,13.8,42.6,43.6,10.816666666666666,0.0,5.016666666666666,99.33333333333334,0,5,0,88.0,138.75,0,0,0,0,1,0
2024-03-26 06:00:00,144,181,moderate,15.5,46.6,37.9,10.366666666666667,0.0,4.966666666666666,100.0,0,6,0,90.0,151.75,0,0,0,0,1,0
2024-03-26 06:30:00,170,197,high,15.9,48.7,35.4,10.583333333333332,0.0,5.083333333333333,100.0,0,6,0,93.75,159.0,0,0,0,0,1,0
2024-03-26 07:00:00,164,203,high,16.4,49.400000000000006,34.0,10.8,0.0,5.2,100.0,0,7,0,97.75,164.25,0,0,0,0,1,0
2024-03-26 07:30:00,202,205,high,16.3,49.2,34.599999999999994,10.15,0.0,5.666666666666666,100.0,0,7,0,99.5,162.5,0,0,0,0,1,0
2024-03-26 08:00:00,210,202,high,16.0,48.4,35.6,9.5,0.0,6.133333333333333,100.0,0,8,0,99.5,158.0,0,0,0,0,1,0
2024-03-26 08:30:00,209,198,high,15.1,47.9,36.900000000000006,9.6,0.0,6.716666666666667,99.83333333333334,0,8,0,100.0,154.25,0,0,0,0,1,0
2024-03-26 09:00:00,206,193,high,14.8,46.8,38.4,9.7,0.0,7.3,99.66666666666669,0,9,0,105.25,150.0,0,0,0,0,1,0
2024-03-26 09:30:00,201,187,moderate,14.5,45.8,39.7,9.333333333333334,0.0,7.916666666666666,98.66666666666669,0,9,0,119.25,148.5,0,0,0,0,1,0
2024-03-26 10:00:00,195,183,moderate,14.4,44.8,40.7,8.966666666666667,0.0,8.533333333333333,97.66666666666669,0,10,0,141.0,147.25,0,0,0,0,1,0
2024-03-26 10:30:00,193,180,moderate,13.6,44.9,41.400000000000006,9.0,0.0,8.916666666666668,96.66666666666669,0,10,0,164.25,145.0,0,0,0,0,1,0
2024-03-26 11:00:00,193,175,moderate,13.4,44.0,42.6,9.033333333333331,0.0,9.3,95.66666666666669,0,11,0,184.0,143.25,0,0,0,0,1,0
2024-03-26 11:30:00,189,171,moderate,14.7,42.2,43.2,10.083333333333334,0.0,9.6,92.66666666666669,0,11,0,196.5,141.5,0,0,0,0,1,0
2024-03-26 12:00:00,184,171,moderate,14.8,42.2,43.1,11.133333333333336,0.0,9.9,89.66666666666667,0,12,0,201.75,140.25,0,0,0,0,1,0
2024-03-26 12:30:00,182,174,moderate,15.4,42.4,42.3,12.683333333333334,0.0,9.983333333333334,94.83333333333334,0,12,0,202.0,140.5,0,0,0,0,1,0
2024-03-26 13:00:00,179,177,moderate,15.4,43.400000000000006,41.1,14.233333333333334,0.0,10.066666666666668,100.0,0,13,0,199.5,141.0,0,0,0,0,1,0
2024-03-26 13:30:00,183,180,moderate,14.7,44.8,40.6,14.466666666666669,0.0,10.150000000000002,100.0,0,13,0,195.0,141.5,0,0,0,0,1,0
2024-03-26 14:00:00,187,180,moderate,14.2,45.6,40.2,14.7,0.0,10.233333333333334,100.0,0,14,0,190.25,143.0,0,0,0,0,1,0
2024-03-26 14:30:00,188,186,moderate,10.0,48.3,41.7,14.9,0.0,10.116666666666667,100.0,0,14,0,185.75,146.5,0,0,0,0,1,0
2024-03-26 15:00:00,192,186,moderate,10.0,48.7,41.3,15.1,0.0,10.0,100.0,0,15,0,181.25,152.75,0,0,0,0,1,0
2024-03-26 15:30:00,194,182,moderate,10.3,47.7,42.0,14.066666666666666,0.0,9.75,100.0,0,15,0,177.25,161.0,0,0,0,0,1,0
2024-03-26 16:00:00,194,185,moderate,10.0,47.5,42.5,13.033333333333331,0.0,9.5,100.0,0,16,0,174.25,169.0,0,0,0,0,1,0
2024-03-26 16:30:00,189,192,high,8.4,49.1,42.400000000000006,12.5,0.0,9.166666666666668,100.0,0,16,0,172.75,176.0,0,0,0,0,1,0
2024-03-26 17:00:00,191,195,high,8.3,49.8,41.9,11.966666666666669,0.0,8.833333333333334,100.0,0,17,0,173.25,180.5,0,0,0,0,1,0
2024-03-26 17:30:00,193,198,high,8.1,50.1,41.8,11.05,0.0,8.600000000000001,100.0,0,17,0,175.5,182.5,0,0,0,0,1,0
2024-03-26 18:00:00,196,190,high,8.4,49.3,42.3,10.133333333333333,0.0,8.366666666666667,100.0,0,18,0,177.75,183.75,0,0,0,0,1,0
2024-03-26 18:30:00,196,177,moderate,13.3,45.6,41.0,10.5,0.0,8.066666666666666,100.0,0,18,0,180.75,185.25,0,0,0,0,1,0
2024-03-26 19:00:00,189,165,moderate,14.0,43.3,42.7,10.866666666666667,0.0,7.766666666666667,100.0,0,19,0,183.0,186.5,0,0,0,0,1,0
2024-03-26 19:30:00,179,145,moderate,16.9,37.9,45.2,11.366666666666667,0.0,7.5,100.0,0,19,0,183.5,187.0,0,0,0,0,1,0
2024-03-26 20:00:00,163,131,moderate,17.8,33.8,48.400000000000006,11.866666666666667,0.0,7.233333333333334,100.0,0,20,0,184.75,186.0,0,0,0,0,1,0
2024-03-26 20:30:00,149,116,moderate,19.7,29.4,50.9,11.983333333333334,0.0,6.950000000000001,100.0,0,20,0,186.25,177.25,0,0,0,0,1,0
2024-03-26 21:00:00,133,102,low,20.7,25.3,54.0,12.1,0.0,6.666666666666667,100.0,0,21,0,188.5,165.75,0,0,0,0,1,0
2024-03-26 21:30:00,122,87,low,21.4,22.2,56.39999999999999,12.5,0.0,6.283333333333333,99.83333333333334,0,21,0,192.5,153.5,0,0,0,0,1,0
2024-03-26 22:00:00,109,76,low,21.4,19.9,58.7,12.9,0.0,5.9,99.66666666666669,0,22,0,193.75,138.75,0,0,0,0,1,0
2024-03-26 22:30:00,72,75,low,16.8,21.2,62.0,13.533333333333331,0.0,5.766666666666666,99.83333333333334,0,22,0,190.0,124.25,0,0,0,0,1,0
2024-03-26 23:00:00,72,71,low,16.8,19.6,63.7,14.166666666666666,0.0,5.633333333333333,100.0,0,23,0,182.5,111.0,0,0,0,0,1,0
2024-03-26 23:30:00,76,65,low,16.4,18.6,64.9,15.0,0.0,5.583333333333334,98.16666666666666,0,23,0,169.25,98.75,0,0,0,0,1,0
2024-03-27 00:00:00,71,67,low,16.1,18.5,65.3,15.833333333333334,0.0,5.533333333333334,96.33333333333331,0,0,0,154.5,90.0,0,0,0,0,0,1
2024-03-27 00:30:00,68,63,low,13.7,18.2,68.19999999999999,16.466666666666665,0.0,5.333333333333334,87.66666666666666,0,0,0,139.25,87.5,0,0,0,0,0,1
2024-03-27 01:00:00,67,59,low,13.8,16.2,70.0,17.099999999999998,0.0,5.133333333333334,79.0,0,1,0,123.5,86.75,0,0,0,0,0,1
2024-03-27 01:30:00,66,55,low,14.4,15.2,70.4,17.383333333333333,0.0,5.050000000000001,84.66666666666666,0,1,0,109.0,88.0,0,0,0,0,0,1
2024-03-27 02:00:00,60,55,low,14.2,15.2,70.5,17.666666666666668,0.0,4.966666666666667,90.33333333333331,0,2,0,95.25,90.0,0,0,0,0,0,1
2024-03-27 02:30:00,57,56,low,11.9,16.4,71.69999999999999,17.450000000000003,0.0,4.916666666666666,93.83333333333331,0,2,0,85.0,93.75,0,0,0,0,0,1
2024-03-27 03:00:00,58,53,low,11.6,14.9,73.60000000000001,17.233333333333334,0.0,4.866666666666666,97.33333333333331,0,3,0,77.25,97.75,0,0,0,0,0,1
2024-03-27 03:30:00,57,52,low,10.7,14.0,75.3,17.116666666666667,0.0,4.866666666666666,87.66666666666666,0,3,0,71.75,99.5,0,0,0,0,0,1
2024-03-27 04:00:00,55,54,low,10.5,14.3,75.2,17.0,0.0,4.866666666666666,78.0,0,4,0,69.5,99.5,0,0,0,0,0,1
2024-03-27 04:30:00,55,62,low,6.5,17.5,75.9,18.5,0.0,4.866666666666667,70.83333333333333,0,4,0,66.5,100.0,0,0,0,0,0,1
2024-03-27 05:00:00,55,74,low,6.2,21.0,72.8,20.0,0.0,4.866666666666667,63.66666666666666,0,5,0,63.5,105.25,0,0,0,0,0,1
2024-03-27 05:30:00,64,79,low,6.1,22.9,71.1,20.68333333333333,0.0,4.683333333333334,54.16666666666666,0,5,0,61.0,119.25,0,0,0,0,0,1
2024-03-27 06:00:00,73,86,low,6.0,23.9,70.1,21.366666666666664,0.0,4.5,44.66666666666666,0,6,0,58.0,141.0,0,0,0,0,0,1
2024-03-27 06:30:00,80,89,low,5.3,24.0,70.7,21.166666666666664,0.0,4.9,42.16666666666666,0,6,0,56.25,164.25,0,0,0,0,0,1
2024-03-27 07:00:00,80,85,low,5.1,24.2,70.7,20.96666666666667,0.0,5.3,39.66666666666666,0,7,0,54.75,184.0,0,0,0,0,0,1
2024-03-27 07:30:00,81,81,low,6.2,23.9,70.0,22.21666666666667,0.5,5.816666666666666,30.0,0,7,0,54.0,196.5,0,0,0,0,0,1
2024-03-27 08:00:00,78,79,low,6.2,23.5,70.3,23.46666666666667,1.0,6.333333333333333,20.33333333333333,0,8,0,53.75,201.75,0,0,0,0,0,1
2024-03-27 08:30:00,78,65,low,9.7,20.3,70.1,21.4,0.5,6.85,42.0,0,8,0,55.25,202.0,0,0,0,0,0,1
2024-03-27 09:00:00,72,59,low,9.8,19.1,71.2,19.33333333333333,0.0,7.366666666666667,63.66666666666666,0,9,0,60.5,199.5,0,0,0,0,0,1
2024-03-27 09:30:00,62,56,low,13.6,15.0,71.5,20.9,0.5,7.733333333333333,60.33333333333333,0,9,0,67.25,195.0,0,0,0,0,0,1
2024-03-27 10:00:00,58,57,low,13.9,14.5,71.60000000000001,22.46666666666667,1.0,8.1,57.0,0,10,0,75.25,190.25,0,0,0,0,0,1
2024-03-27 10:30:00,54,61,low,15.6,14.2,70.30000000000001,23.53333333333333,1.0,8.316666666666666,74.83333333333334,0,10,0,82.0,185.75,0,0,0,0,0,1
2024-03-27 11:00:00,54,62,low,15.8,15.0,69.3,24.6,1.0,8.533333333333333,92.66666666666669,0,11,0,84.75,181.25,0,0,0,0,0,1
2024-03-27 11:30:00,54,65,low,16.4,16.5,67.0,24.966666666666665,2.0,8.266666666666666,89.33333333333333,0,11,0,85.25,177.25,0,0,0,0,0,1
2024-03-27 12:00:00,64,65,low,16.4,16.9,66.7,25.33333333333333,3.0,8.0,86.0,0,12,0,83.5,174.25,0,0,0,0,0,1
2024-03-27 12:30:00,70,63,low,16.6,16.4,67.0,25.466666666666665,2.5,7.416666666666666,85.5,0,12,0,77.5,172.75,0,0,0,0,0,1
2024-03-27 13:00:00,67,64,low,16.4,16.299999999999997,67.4,25.6,2.0,6.833333333333333,85.0,0,13,0,71.0,173.25,0,0,0,0,0,1
2024-03-27 13:30:00,71,64,low,15.8,16.299999999999997,67.9,25.366666666666667,2.0,7.166666666666667,79.16666666666666,0,13,0,64.75,175.5,0,0,0,0,0,1
2024-03-27 14:00:00,70,69,low,15.9,16.6,67.4,25.133333333333336,2.0,7.500000000000001,73.33333333333333,0,14,0,59.25,177.75,0,0,0,0,0,1
2024-03-27 14:30:00,73,77,low,14.2,20.6,65.1,23.48333333333333,1.5,8.016666666666667,84.33333333333333,0,14,0,58.25,180.75,0,0,0,0,0,1
2024-03-27 15:00:00,76,82,low,14.0,22.0,64.0,21.83333333333333,1.0,8.533333333333333,95.33333333333331,0,15,0,59.0,183.0,0,0,0,0,0,1
2024-03-27 15:30:00,92,99,low,12.0,26.4,61.6,20.53333333333333,0.5,8.633333333333333,94.0,0,15,0,61.25,183.5,0,0,0,0,0,1
2024-03-27 16:00:00,100,106,low,11.6,28.7,59.6,19.23333333333333,0.0,8.733333333333333,92.66666666666669,0,16,0,63.25,184.75,0,0,0,0,0,1
2024-03-27 16:30:00,113,107,low,11.7,28.4,59.8,18.383333333333333,0.0,8.433333333333334,91.83333333333334,0,16,0,63.75,186.25,0,0,0,0,0,1
2024-03-27 17:00:00,124,114,moderate,11.8,30.3,57.900000000000006,17.53333333333333,0.0,8.133333333333333,91.0,0,17,0,64.25,188.5,0,0,0,0,0,1
2024-03-27 17:30:00,126,120,moderate,12.4,31.5,55.99999999999999,16.23333333333333,0.0,7.433333333333334,81.83333333333334,0,17,0,64.0,192.5,0,0,0,0,0,1
2024-03-27 18:00:00,126,125,moderate,12.6,32.9,54.60000000000001,14.933333333333332,0.0,6.733333333333333,72.66666666666667,0,18,0,65.0,193.75,0,0,0,0,0,1
2024-03-27 18:30:00,127,129,moderate,14.9,33.5,51.6,13.65,0.0,6.116666666666667,72.5,0,18,0,68.5,190.0,0,0,0,0,0,1
2024-03-27 19:00:00,128,130,moderate,15.4,34.5,50.2,12.366666666666664,0.0,5.5,72.33333333333333,0,19,0,73.0,182.5,0,0,0,0,0,1
2024-03-27 19:30:00,136,132,moderate,16.8,34.8,48.5,12.3,0.0,4.983333333333333,70.83333333333333,0,19,0,81.75,169.25,0,0,0,0,0,1
2024-03-27 20:00:00,136,128,moderate,17.5,33.8,48.7,12.233333333333334,0.0,4.466666666666667,69.33333333333333,0,20,0,91.0,154.5,0,0,0,0,0,1
2024-03-27 20:30:00,132,119,moderate,17.6,32.6,49.6,11.733333333333334,0.0,4.366666666666667,84.66666666666666,0,20,0,98.5,139.25,0,0,0,0,0,1
2024-03-27 21:00:00,130,111,moderate,18.3,30.9,50.8,11.233333333333334,0.0,4.266666666666667,100.0,0,21,0,106.5,123.5,0,0,0,0,0,1
2024-03-27 21:30:00,117,88,low,19.3,25.9,54.900000000000006,11.166666666666668,0.0,4.383333333333333,99.83333333333334,0,21,0,111.75,109.0,0,0,0,0,0,1
2024-03-27 22:00:00,103,75,low,20.7,20.5,58.8,11.1,0.0,4.5,99.66666666666669,0,22,0,116.5,95.25,0,0,0,0,0,1
2024-03-27 22:30:00,97,57,low,22.5,14.7,62.7,10.716666666666669,0.0,4.333333333333334,99.83333333333334,0,22,0,122.0,85.0,0,0,0,0,0,1
2024-03-27 23:00:00,91,55,low,22.7,13.5,63.8,10.333333333333334,0.0,4.166666666666667,100.0,0,23,0,126.0,77.25,0,0,0,0,0,1
2024-03-27 23:30:00,60,56,low,23.1,13.6,63.4,11.2,0.0,4.266666666666667,97.33333333333334,0,23,0,129.0,71.75,0,0,0,0,0,1
2024-03-28 00:00:00,61,62,low,23.2,14.8,61.89999999999999,12.066666666666668,0.0,4.366666666666666,94.66666666666669,0,0,0,129.75,69.5,0,0,0,1,0,0
2024-03-28 00:30:00,64,65,low,23.3,16.9,59.8,11.916666666666668,0.0,4.55,97.33333333333334,0,0,0,127.25,66.5,0,0,0,1,0,0
2024-03-28 01:00:00,65,58,low,22.9,15.5,61.7,11.766666666666666,0.0,4.733333333333333,100.0,0,1,0,122.5,63.5,0,0,0,1,0,0
2024-03-28 01:30:00,69,56,low,19.6,15.4,65.0,11.75,0.0,4.816666666666666,92.0,0,1,0,111.5,61.0,0,0,0,1,0,0
2024-03-28 02:00:00,64,51,low,19.1,13.7,67.20000000000002,11.733333333333334,0.0,4.9,84.0,0,2,0,98.25,58.0,0,0,0,1,0,0
2024-03-28 02:30:00,59,57,low,16.9,14.7,68.3,11.783333333333337,0.0,4.933333333333333,80.33333333333334,0,2,0,82.75,56.25,0,0,0,1,0,0
2024-03-28 03:00:00,64,50,low,16.6,13.3,70.3,11.833333333333334,0.0,4.966666666666666,76.66666666666667,0,3,0,68.75,54.75,0,0,0,1,0,0
2024-03-28 03:30:00,68,47,low,15.9,12.9,71.2,13.150000000000002,0.5,4.9833333333333325,82.0,0,3,0,60.75,54.0,0,0,0,1,0,0
2024-03-28 04:00:00,63,47,low,16.0,12.7,71.3,14.466666666666669,1.0,5.0,87.33333333333333,0,4,0,57.5,53.75,0,0,0,1,0,0
2024-03-28 04:30:00,61,45,low,17.5,12.3,70.2,13.783333333333337,1.0,5.033333333333333,73.33333333333333,0,4,0,59.5,55.25,0,0,0,1,0,0
2024-03-28 05:00:00,62,45,low,17.6,12.1,70.3,13.1,1.0,5.066666666666666,59.333333333333336,0,5,0,60.25,60.5,0,0,0,1,0,0
2024-03-28 05:30:00,52,43,low,17.6,11.7,70.7,14.133333333333333,1.0,5.066666666666666,68.0,0,5,0,60.25,67.25,0,0,0,1,0,0
2024-03-28 06:00:00,52,46,low,17.1,11.9,70.89999999999999,15.166666666666666,1.0,5.066666666666666,76.66666666666667,0,6,0,57.5,75.25,0,0,0,1,0,0
2024-03-28 06:30:00,56,47,low,18.2,11.3,70.4,16.433333333333334,1.0,5.383333333333333,77.5,0,6,0,55.5,82.0,0,0,0,1,0,0
2024-03-28 07:00:00,51,47,low,18.1,11.7,70.10000000000001,17.7,1.0,5.7,78.33333333333333,0,7,0,53.5,84.75,0,0,0,1,0,0
2024-03-28 07:30:00,50,39,low,17.4,11.4,71.19999999999999,17.833333333333336,1.0,6.016666666666667,70.83333333333333,0,7,0,51.25,85.25,0,0,0,1,0,0
2024-03-28 08:00:00,46,38,low,16.5,10.8,72.80000000000001,17.96666666666667,1.0,6.333333333333333,63.333333333333336,0,8,0,50.25,83.5,0,0,0,1,0,0
2024-03-28 08:30:00,37,41,low,14.5,12.1,73.39999999999999,19.166666666666668,1.0,6.7333333333333325,73.83333333333333,0,8,0,47.25,77.5,0,0,0,1,0,0
2024-03-28 09:00:00,66,46,low,14.6,13.1,72.39999999999999,20.366666666666667,1.0,7.133333333333333,84.33333333333333,0,9,0,46.0,71.0,0,0,0,1,0,0
2024-03-28 09:30:00,37,46,low,15.8,12.8,71.4,21.266666666666666,1.0,7.666666666666666,85.16666666666666,0,9,0,45.0,64.75,0,0,0,1,0,0
2024-03-28 10:00:00,42,49,low,14.3,13.7,72.0,22.166666666666668,1.0,8.2,86.0,0,10,0,44.75,59.25,0,0,0,1,0,0
2024-03-28 10:30:00,47,50,low,13.9,14.3,71.8,24.3,2.5,8.35,84.83333333333334,0,10,0,45.25,58.25,0,0,0,1,0,0
2024-03-28 11:00:00,50,55,low,13.8,15.2,71.0,26.433333333333334,4.0,8.5,83.66666666666667,0,11,0,45.75,59.0,0,0,0,1,0,0
2024-03-28 11:30:00,52,58,low,14.4,16.1,69.5,26.35,4.0,8.633333333333333,90.5,0,11,0,44.75,61.25,0,0,0,1,0,0
2024-03-28 12:00:00,55,61,low,14.5,16.799999999999997,68.7,26.26666666666667,4.0,8.766666666666666,97.33333333333331,0,12,0,42.75,63.25,0,0,0,1,0,0
2024-03-28 12:30:00,61,62,low,16.2,16.8,67.0,25.71666666666667,3.5,8.716666666666665,98.33333333333331,0,12,0,41.25,63.75,0,0,0,1,0,0
2024-03-28 13:00:00,61,59,low,17.2,16.8,66.2,25.166666666666668,3.0,8.666666666666666,99.33333333333331,0,13,0,41.0,64.25,0,0,0,1,0,0
2024-03-28 13:30:00,64,61,low,17.4,17.0,65.7,25.366666666666667,2.5,8.85,99.5,0,13,0,42.75,64.0,0,0,0,1,0,0
2024-03-28 14:00:00,64,60,low,17.3,16.7,66.0,25.566666666666663,2.0,9.033333333333331,99.66666666666669,0,14,0,45.5,65.0,0,0,0,1,0,0
2024-03-28 14:30:00,62,61,low,17.2,16.9,65.9,25.48333333333333,2.0,8.916666666666666,99.16666666666669,0,14,0,47.75,68.5,0,0,0,1,0,0
2024-03-28 15:00:00,65,67,low,17.2,18.2,64.60000000000001,25.4,2.0,8.799999999999999,98.66666666666669,0,15,0,50.0,73.0,0,0,0,1,0,0
2024-03-28 15:30:00,68,76,low,15.1,20.3,64.5,25.53333333333333,2.0,8.983333333333333,90.0,0,15,0,53.0,81.75,0,0,0,1,0,0
2024-03-28 16:00:00,73,79,low,15.0,21.4,63.50000000000001,25.666666666666668,2.0,9.166666666666666,81.33333333333333,0,16,0,56.0,91.0,0,0,0,1,0,0
2024-03-28 16:30:00,81,81,low,15.0,21.9,63.1,22.816666666666663,1.0,9.116666666666667,69.0,0,16,0,59.0,98.5,0,0,0,1,0,0
2024-03-28 17:00:00,84,88,low,14.9,23.2,61.8,19.966666666666665,0.0,9.066666666666666,56.66666666666666,0,17,0,60.0,106.5,0,0,0,1,0,0
2024-03-28 17:30:00,88,93,low,15.8,24.4,59.7,19.916666666666664,0.5,8.816666666666666,53.0,0,17,0,60.75,111.75,0,0,0,1,0,0
2024-03-28 18:00:00,91,100,low,16.0,25.1,58.8,19.866666666666667,1.0,8.566666666666668,49.333333333333336,0,18,0,60.5,116.5,0,0,0,1,0,0
2024-03-28 18:30:00,92,104,low,16.6,25.4,57.900000000000006,21.53333333333333,1.0,8.15,44.16666666666667,0,18,0,60.25,122.0,0,0,0,1,0,0
2024-03-28 19:00:00,93,103,low,16.8,25.3,57.900000000000006,23.2,1.0,7.733333333333334,39.0,0,19,0,62.25,126.0,0,0,0,1,0,0
2024-03-28 19:30:00,99,98,low,17.4,24.6,58.1,23.133333333333333,1.0,7.466666666666667,31.833333333333336,0,19,0,66.0,129.0,0,0,0,1,0,0
2024-03-28 20:00:00,100,94,low,17.8,24.0,58.2,23.066666666666663,1.0,7.2,24.666666666666668,0,20,0,70.75,129.75,0,0,0,1,0,0
2024-03-28 20:30:00,92,89,low,18.5,22.7,58.8,22.2,1.0,7.0,38.5,0,20,0,75.75,127.25,0,0,0,1,0,0
2024-03-28 21:00:00,90,84,low,17.6,21.6,60.8,21.33333333333333,1.0,6.8,52.333333333333336,0,21,0,81.0,122.5,0,0,0,1,0,0
2024-03-28 21:30:00,95,76,low,20.2,19.3,60.5,19.566666666666663,0.5,6.733333333333333,63.33333333333333,0,21,0,85.25,111.5,0,0,0,1,0,0
2024-03-28 22:00:00,79,70,low,20.8,17.700000000000003,61.4,17.8,0.0,6.666666666666667,74.33333333333333,0,22,0,90.5,98.25,0,0,0,1,0,0
2024-03-28 22:30:00,75,63,low,20.1,15.4,64.5,19.183333333333334,0.5,6.683333333333334,74.5,0,22,0,96.25,82.75,0,0,0,1,0,0
2024-03-28 23:00:00,74,59,low,21.6,14.4,64.00000000000001,20.566666666666663,1.0,6.7,74.66666666666667,0,23,0,100.0,68.75,0,0,0,1,0,0
2024-03-28 23:30:00,66,57,low,23.1,13.8,63.1,19.9,1.0,6.733333333333333,71.16666666666667,0,23,0,101.25,60.75,0,0,0,1,0,0
2024-03-29 00:00:00,67,64,low,23.1,14.9,61.9,19.23333333333333,1.0,6.766666666666667,67.66666666666667,0,0,1,99.75,57.5,0,0,0,0,0,0
2024-03-29 00:30:00,60,72,low,23.4,16.3,60.3,18.8,1.0,6.65,68.0,0,0,1,96.0,59.5,0,0,0,0,0,0
2024-03-29 01:00:00,63,76,low,23.8,16.8,59.4,18.366666666666664,1.0,6.533333333333334,68.33333333333333,0,1,1,91.25,60.25,0,0,0,0,0,0
2024-03-29 01:30:00,75,79,low,23.8,18.1,58.2,17.349999999999998,1.0,6.300000000000001,65.66666666666666,0,1,1,85.75,60.25,0,0,0,0,0,0
2024-03-29 02:00:00,76,79,low,24.0,18.1,57.900000000000006,16.333333333333332,1.0,6.066666666666666,63.0,0,2,1,79.75,57.5,0,0,0,0,0,0
2024-03-29 02:30:00,79,80,low,23.5,18.4,58.2,15.95,1.0,5.949999999999999,70.16666666666667,0,2,1,73.25,55.5,0,0,0,0,0,0
2024-03-29 03:00:00,81,81,low,23.8,18.5,57.6,15.566666666666668,1.0,5.833333333333333,77.33333333333333,0,3,1,67.0,53.5,0,0,0,0,0,0
2024-03-29 03:30:00,81,80,low,23.4,18.9,57.7,14.983333333333334,0.5,5.8,86.33333333333333,0,3,1,62.25,51.25,0,0,0,0,0,0
2024-03-29 04:00:00,83,78,low,23.6,18.200000000000003,58.10000000000001,14.4,0.0,5.766666666666667,95.33333333333331,0,4,1,60.75,50.25,0,0,0,0,0,0
2024-03-29 04:30:00,81,75,low,24.4,17.9,57.7,14.35,0.0,5.616666666666666,79.83333333333333,0,4,1,63.0,47.25,0,0,0,0,0,0
2024-03-29 05:00:00,81,79,low,24.4,18.3,57.3,14.3,0.0,5.466666666666666,64.33333333333333,0,5,1,67.25,46.0,0,0,0,0,0,0
2024-03-29 05:30:00,75,97,low,25.0,18.1,56.8,13.95,0.0,5.4,58.33333333333333,0,5,1,72.75,45.0,0,0,0,0,0,0
2024-03-29 06:00:00,73,102,low,24.7,19.6,55.7,13.6,0.0,5.333333333333333,52.333333333333336,0,6,1,76.5,44.75,0,0,0,0,0,0
2024-03-29 06:30:00,82,97,low,23.5,19.3,57.400000000000006,13.683333333333334,0.0,5.633333333333333,41.5,0,6,1,78.5,45.25,0,0,0,0,0,0
2024-03-29 07:00:00,83,94,low,19.3,19.9,60.9,13.766666666666666,0.0,5.933333333333334,30.666666666666668,0,7,1,79.75,45.75,0,0,0,0,0,0
2024-03-29 07:30:00,80,94,low,17.8,20.6,61.5,13.816666666666666,0.0,6.533333333333333,44.16666666666666,0,7,1,80.0,44.75,0,0,0,0,0,0
2024-03-29 08:00:00,79,98,low,17.2,21.1,61.8,13.866666666666667,0.0,7.133333333333334,57.66666666666666,0,8,1,79.75,42.75,0,0,0,0,0,0
2024-03-29 08:30:00,74,97,low,16.3,21.3,62.3,15.816666666666666,0.5,7.4,65.33333333333333,0,8,1,78.5,41.25,0,0,0,0,0,0
2024-03-29 09:00:00,77,92,low,15.9,20.6,63.5,17.766666666666666,1.0,7.666666666666667,73.0,0,9,1,78.0,41.0,0,0,0,0,0,0
2024-03-29 09:30:00,76,87,low,15.6,19.5,64.8,17.883333333333333,0.5,8.25,67.66666666666667,0,9,1,82.25,42.75,0,0,0,0,0,0
2024-03-29 10:00:00,76,83,low,15.4,18.6,65.9,18.0,0.0,8.833333333333334,62.333333333333336,0,10,1,88.25,45.5,0,0,0,0,0,0
2024-03-29 10:30:00,71,73,low,19.2,14.5,66.4,18.75,0.0,9.433333333333334,60.16666666666667,0,10,1,93.75,47.75,0,0,0,0,0,0
2024-03-29 11:00:00,73,70,low,17.1,14.1,68.8,19.5,0.0,10.033333333333331,58.0,0,11,1,97.5,50.0,0,0,0,0,0,0
2024-03-29 11:30:00,54,67,low,16.8,14.4,68.80000000000001,20.71666666666667,1.0,10.75,54.16666666666667,0,11,1,96.75,53.0,0,0,0,0,0,0
2024-03-29 12:00:00,53,70,low,13.9,15.0,71.1,21.933333333333334,2.0,11.466666666666669,50.333333333333336,0,12,1,95.75,56.0,0,0,0,0,0,0
2024-03-29 12:30:00,52,72,low,14.0,15.1,70.9,22.8,2.0,11.75,53.16666666666667,0,12,1,95.75,59.0,0,0,0,0,0,0
